Snapshot;Entity;Code;ChangeType
a7f55b18612a63bf24258f32487d2d2a4319759e;METHOD;org.apache.catalina.ha.session.DeltaSession.writeObject(ObjectOutput);MODIFIED
a7f55b18612a63bf24258f32487d2d2a4319759e;METHOD;org.apache.catalina.ha.session.DeltaSession.DeltaSession(Manager);MODIFIED
5ee499c417aa594cc7c2572dfbf1d9864ad0e1c7;METHOD;org.apache.catalina.tribes.tipis.AbstractReplicatedMap.remove(Object);MODIFIED
5ee499c417aa594cc7c2572dfbf1d9864ad0e1c7;METHOD;org.apache.catalina.tribes.tipis.AbstractReplicatedMap.size();MODIFIED
5ee499c417aa594cc7c2572dfbf1d9864ad0e1c7;METHOD;org.apache.catalina.tribes.tipis.AbstractReplicatedMap.values();MODIFIED
fa9368ef5aebb34dd7ab0a9bcf85325678aa6f2f;METHOD;org.apache.catalina.ha.session.DeltaSession.setOwner(Object);MODIFIED
fa9368ef5aebb34dd7ab0a9bcf85325678aa6f2f;METHOD;org.apache.catalina.ha.session.DeltaSession.setIdInternal(String);MODIFIED
fa9368ef5aebb34dd7ab0a9bcf85325678aa6f2f;METHOD;org.apache.catalina.ha.session.DeltaSession.setId(String);MODIFIED
9e473bad4348997bc270c123b506cf73dc3d92e0;METHOD;org.apache.catalina.tribes.tipis.AbstractReplicatedMap.init(Object,Channel,String,long,int,ClassLoader);MODIFIED
9e473bad4348997bc270c123b506cf73dc3d92e0;METHOD;org.apache.catalina.tribes.tipis.AbstractReplicatedMap.ping(long);MODIFIED
9e473bad4348997bc270c123b506cf73dc3d92e0;METHOD;org.apache.catalina.tribes.tipis.AbstractReplicatedMap.memberAlive(Member);MODIFIED
9e473bad4348997bc270c123b506cf73dc3d92e0;METHOD;org.apache.catalina.tribes.tipis.AbstractReplicatedMap.broadcast(int,boolean);MODIFIED
32732d93d363d20a71f243fb47dd0d3ad608e0d3;METHOD;org.apache.catalina.ha.tcp.SimpleTcpCluster.getManagerName(String,Manager);MODIFIED
32732d93d363d20a71f243fb47dd0d3ad608e0d3;METHOD;org.apache.catalina.tribes.membership.McastServiceImpl.setupSocket();MODIFIED
32732d93d363d20a71f243fb47dd0d3ad608e0d3;METHOD;org.apache.catalina.tribes.tipis.AbstractReplicatedMap.get(Object);MODIFIED
32732d93d363d20a71f243fb47dd0d3ad608e0d3;METHOD;org.apache.catalina.tribes.tipis.AbstractReplicatedMap.size();MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.membership.McastService.setMcastAddr(String);MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.membership.McastService.getMcastAddr();MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.membership.McastService.setMcastBindAddress(String);MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.membership.McastService.getMcastBindAddress();MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.membership.McastService.setMcastPort(int);MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.membership.McastService.getMcastPort();MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.membership.McastService.setMcastFrequency(long);MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.membership.McastService.getMcastFrequency();MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.membership.McastService.setMcastDropTime(long);MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.membership.McastService.getMcastDropTime();MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.membership.McastService.getMcastSoTimeout();MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.membership.McastService.setMcastSoTimeout(int);MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.membership.McastService.getMcastTTL();MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.membership.McastService.setMcastTTL(int);MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.transport.ReceiverBase.getTcpThreadCount();MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.transport.ReceiverBase.setTcpListenPort(int);MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.transport.ReceiverBase.setTcpListenAddress(String);MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.transport.ReceiverBase.setTcpThreadCount(int);MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.transport.ReceiverBase.bind(ServerSocket,int,int);MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.transport.ReceiverBase.getTcpListenPort();MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.transport.ReceiverBase.getHost();MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.transport.ReceiverBase.getTcpSelectorTimeout();MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.transport.ReceiverBase.getTcpListenAddress();MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.transport.ReceiverBase.setTcpSelectorTimeout(long);MODIFIED
c452fb1a85487ae4f654e6264754a9ea440fe0a1;METHOD;org.apache.catalina.tribes.transport.ReceiverBase.setHost(String);MODIFIED
411d8c689cf6ef89b214450adb90e4c97db62ed3;METHOD;org.apache.catalina.ha.ClusterRuleSet.addRuleInstances(Digester);MODIFIED
fdd0be321634fc60ac60903e9f062323014811b5;METHOD;org.apache.catalina.ha.session.DeltaManager.send(SessionMessage);MODIFIED
fdd0be321634fc60ac60903e9f062323014811b5;METHOD;org.apache.catalina.ha.session.DeltaManager.messageReceived(SessionMessage,Member);MODIFIED
fdd0be321634fc60ac60903e9f062323014811b5;METHOD;org.apache.catalina.ha.session.JvmRouteBinderValve.sendSessionIDClusterBackup(ClusterManager,Request,String,String);MODIFIED
fdd0be321634fc60ac60903e9f062323014811b5;METHOD;org.apache.catalina.ha.tcp.ReplicationValve.send(ClusterManager,CatalinaCluster,String);MODIFIED
22494d3b5e82714383a286f145ce881e61cd48e5;METHOD;org.apache.coyote.ajp.AjpMessage.appendBytes(byte,int,int);MODIFIED
22494d3b5e82714383a286f145ce881e61cd48e5;METHOD;org.apache.coyote.ajp.SocketOutputBuffer.doWrite(ByteChunk,Response);MODIFIED
bcc7a9324f75101db6c322c8c97faa6541e83990;METHOD;org.apache.catalina.ha.tcp.ReplicationValve.invoke(Request,Response);MODIFIED
bcc7a9324f75101db6c322c8c97faa6541e83990;METHOD;org.apache.catalina.ha.tcp.ReplicationValve.sendReplicationMessage(Request,long,boolean,ClusterManager,CatalinaCluster);MODIFIED
bcc7a9324f75101db6c322c8c97faa6541e83990;METHOD;org.apache.catalina.ha.tcp.ReplicationValve.sendCrossContextSession(CatalinaCluster);MODIFIED
bcc7a9324f75101db6c322c8c97faa6541e83990;METHOD;org.apache.catalina.ha.tcp.ReplicationValve.sendSessionReplicationMessage(Request,ClusterManager,CatalinaCluster);MODIFIED
bcc7a9324f75101db6c322c8c97faa6541e83990;METHOD;org.apache.catalina.ha.tcp.ReplicationValve.send(ClusterManager,CatalinaCluster,String);MODIFIED
4ff8cf6fc90470b5094583912dbdc0963d0a7df5;METHOD;org.apache.catalina.core.ApplicationFilterConfig.getFilter();MODIFIED
4ff8cf6fc90470b5094583912dbdc0963d0a7df5;METHOD;org.apache.catalina.core.ApplicationFilterConfig.ApplicationFilterConfig(Context,FilterDef);MODIFIED
4ff8cf6fc90470b5094583912dbdc0963d0a7df5;METHOD;org.apache.catalina.core.StandardWrapper.StandardWrapper();MODIFIED
5837307091494a6f33181163d67603c37a46e4f8;METHOD;org.apache.catalina.ssi.SSIFilter.init(FilterConfig);MODIFIED
5837307091494a6f33181163d67603c37a46e4f8;METHOD;org.apache.catalina.ssi.SSIFilter.doFilter(ServletRequest,ServletResponse,FilterChain);MODIFIED
cf80d8cfa1a69b9506c78a104cb78bfa5d5a6da0;METHOD;org.apache.catalina.ha.session.JvmRouteBinderValve.handlePossibleTurnover(Request,Response);MODIFIED
cf80d8cfa1a69b9506c78a104cb78bfa5d5a6da0;METHOD;org.apache.catalina.ha.tcp.SimpleTcpCluster.addValve(Valve);MODIFIED
cf80d8cfa1a69b9506c78a104cb78bfa5d5a6da0;METHOD;org.apache.catalina.ha.tcp.SimpleTcpCluster.createManager(String);MODIFIED
cf80d8cfa1a69b9506c78a104cb78bfa5d5a6da0;METHOD;org.apache.catalina.ha.tcp.SimpleTcpCluster.getManagerName(String,Manager);MODIFIED
cf80d8cfa1a69b9506c78a104cb78bfa5d5a6da0;METHOD;org.apache.catalina.ha.tcp.SimpleTcpCluster.start();MODIFIED
ade8f2757e58826ebfe508e92f2b18ad92e7026b;METHOD;org.apache.catalina.ha.deploy.FarmWarDeployer.start();MODIFIED
509fabfa69d66e99b416fd9d827cf2a7814375ee;METHOD;org.apache.catalina.ha.session.DeltaSession.setAccessCount(int);MODIFIED
17eecdb631c356af5756a53a05a42d9905aebac5;METHOD;org.apache.coyote.http11.filters.SavedRequestInputFilter.doRead(ByteChunk,org);MODIFIED
bac352411cf9219cd85c6c7688c5094e408af8a5;METHOD;org.apache.coyote.http11.Http11Protocol.init();MODIFIED
bac352411cf9219cd85c6c7688c5094e408af8a5;METHOD;org.apache.coyote.http11.Http11NioProcessor.Http11NioProcessor(int,NioEndpoint);MODIFIED
ebb47b6b1fbec3ae28fec73be084a0e1cafcfa3d;METHOD;org.apache.coyote.http11.Http11NioProcessor.process(NioChannel);MODIFIED
ebb47b6b1fbec3ae28fec73be084a0e1cafcfa3d;METHOD;org.apache.coyote.http11.InternalNioInputBuffer.recycle();MODIFIED
ebb47b6b1fbec3ae28fec73be084a0e1cafcfa3d;METHOD;org.apache.coyote.http11.InternalNioInputBuffer.nextRequest();MODIFIED
ebb47b6b1fbec3ae28fec73be084a0e1cafcfa3d;METHOD;org.apache.coyote.http11.InternalNioInputBuffer.parseRequestLine(boolean);MODIFIED
ebb47b6b1fbec3ae28fec73be084a0e1cafcfa3d;METHOD;org.apache.coyote.http11.InternalNioInputBuffer.readSocket(boolean,boolean);MODIFIED
ebb47b6b1fbec3ae28fec73be084a0e1cafcfa3d;METHOD;org.apache.coyote.http11.InternalNioInputBuffer.InternalNioInputBuffer(Request,int,long);MODIFIED
ebb47b6b1fbec3ae28fec73be084a0e1cafcfa3d;METHOD;org.apache.coyote.http11.SocketInputBuffer.doRead(ByteChunk,Request);MODIFIED
08bd8789e817f15fe2057b6c909ae328ac63b01b;METHOD;org.apache.catalina.session.StandardSession.StandardSession(Manager);MODIFIED
dbe007a1f0576f9e53666c2df8b07c28bad126c7;METHOD;org.apache.catalina.core.AprLifecycleListener.lifecycleEvent(LifecycleEvent);MODIFIED
dbe007a1f0576f9e53666c2df8b07c28bad126c7;METHOD;org.apache.coyote.http11.Http11AprProcessor.Http11AprProcessor(int,AprEndpoint);MODIFIED
dbe007a1f0576f9e53666c2df8b07c28bad126c7;METHOD;org.apache.coyote.http11.Http11Protocol.init();MODIFIED
dbe007a1f0576f9e53666c2df8b07c28bad126c7;METHOD;org.apache.tomcat.util.net.AprEndpoint.init();MODIFIED
dbe007a1f0576f9e53666c2df8b07c28bad126c7;METHOD;org.apache.coyote.http11.Http11NioProcessor.Http11NioProcessor(int,NioEndpoint);MODIFIED
89c878d97a5875e3a6090b67f4702cbeff2f7335;METHOD;org.apache.catalina.core.AprLifecycleListener.lifecycleEvent(LifecycleEvent);MODIFIED
668203d4df75b550874fc45c675ef819ab05f71b;METHOD;org.apache.jk.common.ChannelSocket.processConnection(MsgContext);MODIFIED
decf2088e5ba7afc70c3e1580354c3c133d7ead5;METHOD;org.apache.catalina.startup.ClusterRuleSetFactory.loadRuleSet(String,String,ClassLoader);MODIFIED
758a00623773f8706529dadab68fc9724c501ba0;METHOD;org.apache.coyote.http11.Http11NioProcessor.process(NioChannel);MODIFIED
758a00623773f8706529dadab68fc9724c501ba0;METHOD;org.apache.coyote.http11.Http11NioProcessor.Http11NioProcessor(int,NioEndpoint);MODIFIED
758a00623773f8706529dadab68fc9724c501ba0;METHOD;org.apache.coyote.http11.InternalNioInputBuffer.readSocket(boolean,boolean);MODIFIED
758a00623773f8706529dadab68fc9724c501ba0;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.writeToSocket(ByteBuffer,boolean);MODIFIED
758a00623773f8706529dadab68fc9724c501ba0;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.InternalNioOutputBuffer(Response);MODIFIED
758a00623773f8706529dadab68fc9724c501ba0;METHOD;org.apache.tomcat.util.net.NioChannel.flush();MODIFIED
758a00623773f8706529dadab68fc9724c501ba0;METHOD;org.apache.tomcat.util.net.SecureNioChannel.SecureNioChannel(SocketChannel,SSLEngine,ApplicationBufferHandler);MODIFIED
758a00623773f8706529dadab68fc9724c501ba0;METHOD;org.apache.catalina.tribes.transport.nio.NioSender.write(SelectionKey);MODIFIED
d16e1db30bc81935a0b0aeae06bc37e3d7533e9c;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.addToBB(byte,int,int);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.Http11NioProcessor.action(ActionCode,Object);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.Http11NioProcessor.prepareResponse();MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.Http11NioProcessor.Http11NioProcessor(int,NioEndpoint);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.Http11NioProtocol.setProperty(String,String);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.Http11NioProtocol.init();MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.sendStatus();MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.sendHeader(MessageBytes,MessageBytes);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.sendHeader(ByteChunk,ByteChunk);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.sendHeader(String,String);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.endHeaders();MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.commit();MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.addToBB(byte,int,int);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.write(MessageBytes);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.write(ByteChunk);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.write(CharChunk);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.write(byte);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.write(String);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.InternalNioOutputBuffer(Response,int,long);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.tomcat.util.net.NioSelectorPool.get();MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.tomcat.util.net.NioSelectorPool.put(Selector);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.tomcat.util.net.NioSelectorPool.close();MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.tomcat.util.net.NioSelectorPool.write(ByteBuffer,SocketChannel,Selector,long);MODIFIED
220bff69562c1e35a7cdeac89574dfda5bb6b80e;METHOD;org.apache.tomcat.util.net.NioSelectorPool.read(ByteBuffer,SocketChannel,Selector,long);MODIFIED
cc9db74a8d096e79108b58c74c3337d989ceffa9;METHOD;org.apache.jk.common.ChannelSocket.acceptConnections();MODIFIED
cc9db74a8d096e79108b58c74c3337d989ceffa9;METHOD;org.apache.jk.core.JkHandler.createMsgContext();MODIFIED
cc9db74a8d096e79108b58c74c3337d989ceffa9;METHOD;org.apache.jk.core.MsgContext.MsgContext();MODIFIED
523ee1b1c6ee00168d1d7d163450580884d82a90;METHOD;org.apache.tomcat.util.net.Poller.addEvent(Runnable);MODIFIED
523ee1b1c6ee00168d1d7d163450580884d82a90;METHOD;org.apache.tomcat.util.net.KeyAttachment.reset();MODIFIED
e84e74ded8cd212ebc483a9d6ccd5cbd8920bc5f;METHOD;org.apache.tomcat.util.net.SecureNioChannel.reset();MODIFIED
e84e74ded8cd212ebc483a9d6ccd5cbd8920bc5f;METHOD;org.apache.tomcat.util.net.SocketProperties.getDirectBufferPool();MODIFIED
e84e74ded8cd212ebc483a9d6ccd5cbd8920bc5f;METHOD;org.apache.tomcat.util.net.SocketProperties.setDirectBufferPool(int);MODIFIED
b00d3c5fc243e5e223cc3ac1a296d08236b5ac3b;METHOD;org.apache.tomcat.util.net.PollerEvent.reset(NioChannel,int);MODIFIED
b00d3c5fc243e5e223cc3ac1a296d08236b5ac3b;METHOD;org.apache.tomcat.util.net.PollerEvent.reset();MODIFIED
b00d3c5fc243e5e223cc3ac1a296d08236b5ac3b;METHOD;org.apache.tomcat.util.net.PollerEvent.run();MODIFIED
b00d3c5fc243e5e223cc3ac1a296d08236b5ac3b;METHOD;org.apache.tomcat.util.net.PollerEvent.PollerEvent(NioChannel,int);MODIFIED
b00d3c5fc243e5e223cc3ac1a296d08236b5ac3b;METHOD;org.apache.tomcat.util.net.Poller.destroy();MODIFIED
b00d3c5fc243e5e223cc3ac1a296d08236b5ac3b;METHOD;org.apache.tomcat.util.net.Poller.add(NioChannel,int);MODIFIED
b00d3c5fc243e5e223cc3ac1a296d08236b5ac3b;METHOD;org.apache.tomcat.util.net.KeyAttachment.reset();MODIFIED
b00d3c5fc243e5e223cc3ac1a296d08236b5ac3b;METHOD;org.apache.tomcat.util.net.KeyAttachment.KeyAttachment(Poller);MODIFIED
3ea791f10e2e067922fd2de49ddc9cf295221e6e;METHOD;javax.servlet.ServletException.getRootCause();MODIFIED
3ea791f10e2e067922fd2de49ddc9cf295221e6e;METHOD;javax.servlet.ServletException.ServletException();MODIFIED
3ea791f10e2e067922fd2de49ddc9cf295221e6e;METHOD;javax.servlet.ServletException.ServletException(String);MODIFIED
3ea791f10e2e067922fd2de49ddc9cf295221e6e;METHOD;javax.servlet.ServletException.ServletException(String,Throwable);MODIFIED
3ea791f10e2e067922fd2de49ddc9cf295221e6e;METHOD;javax.servlet.ServletException.ServletException(Throwable);MODIFIED
3ea791f10e2e067922fd2de49ddc9cf295221e6e;METHOD;org.apache.catalina.core.StandardWrapper.getRootCause(ServletException);MODIFIED
3ea791f10e2e067922fd2de49ddc9cf295221e6e;METHOD;org.apache.catalina.valves.ErrorReportValve.report(Request,Response,Throwable);MODIFIED
b4cf474b819498a273590b01a41106088403e6fe;METHOD;javax.servlet.ServletException.ServletException(Throwable);MODIFIED
82e990b019b5996a5b64f9eb96820d33fa60d9b9;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.sendStatus();MODIFIED
82e990b019b5996a5b64f9eb96820d33fa60d9b9;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.sendHeader(MessageBytes,MessageBytes);MODIFIED
82e990b019b5996a5b64f9eb96820d33fa60d9b9;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.sendHeader(ByteChunk,ByteChunk);MODIFIED
82e990b019b5996a5b64f9eb96820d33fa60d9b9;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.sendHeader(String,String);MODIFIED
82e990b019b5996a5b64f9eb96820d33fa60d9b9;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.endHeaders();MODIFIED
82e990b019b5996a5b64f9eb96820d33fa60d9b9;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.commit();MODIFIED
82e990b019b5996a5b64f9eb96820d33fa60d9b9;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.addToBB(byte,int,int);MODIFIED
82e990b019b5996a5b64f9eb96820d33fa60d9b9;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.write(MessageBytes);MODIFIED
82e990b019b5996a5b64f9eb96820d33fa60d9b9;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.write(ByteChunk);MODIFIED
82e990b019b5996a5b64f9eb96820d33fa60d9b9;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.write(CharChunk);MODIFIED
82e990b019b5996a5b64f9eb96820d33fa60d9b9;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.write(byte);MODIFIED
82e990b019b5996a5b64f9eb96820d33fa60d9b9;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.write(String);MODIFIED
82e990b019b5996a5b64f9eb96820d33fa60d9b9;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.InternalNioOutputBuffer(Response,int,long);MODIFIED
a32b5effd446380059202976286050e86c4639a0;METHOD;org.apache.coyote.http11.InternalOutputBuffer.InternalOutputBuffer(Response,int);MODIFIED
a32b5effd446380059202976286050e86c4639a0;METHOD;org.apache.coyote.http11.Http11NioProcessor.Http11NioProcessor(int,int,NioEndpoint);MODIFIED
a32b5effd446380059202976286050e86c4639a0;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.addToBB(byte,int,int);MODIFIED
a32b5effd446380059202976286050e86c4639a0;METHOD;org.apache.tomcat.util.net.Poller.run();MODIFIED
a32b5effd446380059202976286050e86c4639a0;METHOD;org.apache.tomcat.util.net.Worker.run();MODIFIED
a32b5effd446380059202976286050e86c4639a0;METHOD;org.apache.tomcat.util.net.NioChannel.close();MODIFIED
3fc91b5d51ccb5b78c1723943229a2a348d0b387;METHOD;org.apache.coyote.http11.InternalNioInputBuffer.readSocket(boolean,boolean);MODIFIED
3fc91b5d51ccb5b78c1723943229a2a348d0b387;METHOD;org.apache.coyote.http11.InternalNioOutputBuffer.writeToSocket(ByteBuffer,boolean);MODIFIED
3fc91b5d51ccb5b78c1723943229a2a348d0b387;METHOD;org.apache.tomcat.util.net.SecureNioChannel.flush(Selector,long);MODIFIED
8834a477de4371b5a39129369c4631f1af2a0917;METHOD;org.apache.jasper.compiler.JspConfig.processWebDotXml(ServletContext);MODIFIED
8834a477de4371b5a39129369c4631f1af2a0917;METHOD;org.apache.jasper.compiler.ValidateVisitor.visit(Node);MODIFIED
8834a477de4371b5a39129369c4631f1af2a0917;METHOD;org.apache.jasper.compiler.ValidateVisitor.checkXmlAttributes(Node,Node,Hashtable);MODIFIED
8834a477de4371b5a39129369c4631f1af2a0917;METHOD;org.apache.jasper.compiler.ValidateVisitor.isExpression(Node,String);MODIFIED
de42c0242fc6378e8288fe3d162118f1ce782e49;METHOD;org.apache.catalina.startup.EngineRuleSet.addRuleInstances(Digester);MODIFIED
d714dbfe02e3fe9f067a304500163bac5c6309be;METHOD;org.apache.tomcat.util.net.Worker.run();MODIFIED
6b40b2d8eec434a85e28eea8623479192095cdaa;METHOD;org.apache.tomcat.util.net.Worker.run();MODIFIED
